parameter_number, 3
data_type_number, 19
land_after_complete, 0
cmd_freq, 15
traj_poly_order, 4
coef_y_4_ts, 9.3576, 10.3934, 11.4265, 12.4593, 13.4903, 14.5258, 15.558, 16.5878, 17.6171, 18.6502, 19.6825, 20.7256, 21.7621, 22.8218, 23.8711, 24.925, 25.9665, 26.9998, 28.0335, 29.0667, 30.1081, 31.1461
coef_y_1_ts, 9.3576, 10.3934, 11.4265, 12.4593, 13.4903, 14.5258, 15.558, 16.5878, 17.6171, 18.6502, 19.6825, 20.7256, 21.7621, 22.8218, 23.8711, 24.925, 25.9665, 26.9998, 28.0335, 29.0667, 30.1081, 31.1461
coef_z_3, 0.499853, -0.156094, -0.249131, 0.0593109, -0.176523, -0.0980728, -0.0097394, 0.00535596, 0.0730446, 0.0415435, 0.0233156, 0.012238, 0.00608485, 0.00315014, 0.00171796, 0.000834003, -0.00182247, -0.00227068, -0.00241564, -0.00247145, -0.0024895, -0.00249644
coef_z_1, 0, 0.786713, 0.467421, 0.0685697, 0.136224, -0.155778, -0.390148, -0.367663, -0.33191, -0.17713, -0.0948031, -0.0467498, -0.0234751, -0.0113065, -0.00565967, -0.00254887, 0, 0, 0, 0, 0, 0
coef_x_3_ts, 9.3576, 10.3934, 11.4265, 12.4593, 13.4903, 14.5258, 15.558, 16.5878, 17.6171, 18.6502, 19.6825, 20.7256, 21.7621, 22.8218, 23.8711, 24.925, 25.9665, 26.9998, 28.0335, 29.0667, 30.1081, 31.1461
coef_x_2, 3.46243e-310, 3.46243e-310, 3.46243e-310, 3.46243e-310, 3.46243e-310, 3.46243e-310, 3.46243e-310, 3.46243e-310, 3.46243e-310, 3.46243e-310, 3.46243e-310, 3.46243e-310, 3.46243e-310, 3.46243e-310, 3.46243e-310, 3.46243e-310, 3.46243e-310, 3.46243e-310, 3.46243e-310, 3.46243e-310, 3.46243e-310, 3.46243e-310
coef_x_0_ts, 9.3576, 10.3934, 11.4265, 12.4593, 13.4903, 14.5258, 15.558, 16.5878, 17.6171, 18.6502, 19.6825, 20.7256, 21.7621, 22.8218, 23.8711, 24.925, 25.9665, 26.9998, 28.0335, 29.0667, 30.1081, 31.1461
coef_x_2_ts, 9.3576, 10.3934, 11.4265, 12.4593, 13.4903, 14.5258, 15.558, 16.5878, 17.6171, 18.6502, 19.6825, 20.7256, 21.7621, 22.8218, 23.8711, 24.925, 25.9665, 26.9998, 28.0335, 29.0667, 30.1081, 31.1461
cmd_offboard, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
coef_x_1_ts, 9.3576, 10.3934, 11.4265, 12.4593, 13.4903, 14.5258, 15.558, 16.5878, 17.6171, 18.6502, 19.6825, 20.7256, 21.7621, 22.8218, 23.8711, 24.925, 25.9665, 26.9998, 28.0335, 29.0667, 30.1081, 31.1461
coef_y_2_ts, 9.3576, 10.3934, 11.4265, 12.4593, 13.4903, 14.5258, 15.558, 16.5878, 17.6171, 18.6502, 19.6825, 20.7256, 21.7621, 22.8218, 23.8711, 24.925, 25.9665, 26.9998, 28.0335, 29.0667, 30.1081, 31.1461
coef_z_2, 2.33008e-310, 2.33008e-310, 2.33008e-310, 2.33008e-310, 2.33008e-310, 2.33008e-310, 2.33008e-310, 2.33008e-310, 2.33008e-310, 2.33008e-310, 2.33008e-310, 2.33008e-310, 2.33008e-310, 2.33008e-310, 2.33008e-310, 2.33008e-310, 2.33008e-310, 2.33008e-310, 2.33008e-310, 2.33008e-310, 2.33008e-310, 2.33008e-310
coef_z_0_ts, 9.3576, 10.3934, 11.4265, 12.4593, 13.4903, 14.5258, 15.558, 16.5878, 17.6171, 18.6502, 19.6825, 20.7256, 21.7621, 22.8218, 23.8711, 24.925, 25.9665, 26.9998, 28.0335, 29.0667, 30.1081, 31.1461
coef_z_2_ts, 9.3576, 10.3934, 11.4265, 12.4593, 13.4903, 14.5258, 15.558, 16.5878, 17.6171, 18.6502, 19.6825, 20.7256, 21.7621, 22.8218, 23.8711, 24.925, 25.9665, 26.9998, 28.0335, 29.0667, 30.1081, 31.1461
coef_x_4, 0.0493328, -0.0272841, -0.0310692, -0.0115197, -0.0833534, 0.0658389, 0.0163266, 0.0159824, 0.0784052, 0.00524425, 0.000314092, -0.00278925, -0.00120317, -0.000906171, -0.000469093, -0.000260528, 0.00281922, 0.00405515, 0.00445487, 0.00460876, 0.00465853, 0.0046777
coef_x_3, -0.051678, 0.146796, 0.134781, 0.0639378, 0.323109, -0.28668, -0.103729, -0.0906684, -0.239363, -0.00990993, 0.0039706, 0.0111084, 0.00510277, 0.0034281, 0.00175191, 0.000929144, -0.00751793, -0.0108137, -0.0118797, -0.01229, -0.0124228, -0.0124739
coef_z_0, 1.33816, 1.4542, 1.80158, 2.03393, 2.07414, 2.12245, 2.01713, 1.80181, 1.61678, 1.44761, 1.36057, 1.31065, 1.28804, 1.27566, 1.27005, 1.26716, 1.26864, 1.26954, 1.26983, 1.26994, 1.26998, 1.26999
coef_y_3, 0.317492, 0.0467565, 0.0425411, -0.0401033, -0.0200775, -0.0592012, -0.0464994, 0.868428, -0.626835, -0.137565, -0.0649449, -0.0179609, -0.0100519, -0.003764, -0.00230244, -0.000971829, -0.00657795, -0.0104956, -0.0117626, -0.0122504, -0.0124082, -0.0124689
