parameter_number, 3
data_type_number, 19
land_after_complete, 0
cmd_freq, 15
traj_poly_order, 4
coef_y_1_ts, 9.33736, 10.4771, 11.6282, 12.7729, 13.9087, 15.0444, 16.1744, 17.3086, 18.4436, 19.5911, 20.7242, 21.8621, 22.9942, 24.1312, 25.2653, 26.4007, 27.5361, 28.6703, 29.8077, 30.942
coef_z_3, 0.502639, -0.217194, -0.0147235, -0.241904, -0.229278, -0.446133, 0.245342, 0.106414, 0.0617395, 0.0121688, 0.0106477, 0.0016395, 0.00166733, 0.000453983, 0.000236554, -0.00168539, -0.00222428, -0.00241414, -0.00247094, -0.00249095
coef_z_1, 0, 0.794017, 0.3327, 0.365704, 0.0863594, -0.238935, -0.906973, -0.406188, -0.187178, -0.0565474, -0.0307528, -0.00887465, -0.0048741, -0.00173774, -0.000744287, 0, 0, 0, 0, 0
coef_x_3_ts, 9.33736, 10.4771, 11.6282, 12.7729, 13.9087, 15.0444, 16.1744, 17.3086, 18.4436, 19.5911, 20.7242, 21.8621, 22.9942, 24.1312, 25.2653, 26.4007, 27.5361, 28.6703, 29.8077, 30.942
coef_x_2, 3.45686e-310, 3.45686e-310, 3.45686e-310, 3.45686e-310, 3.45686e-310, 3.45686e-310, 3.45686e-310, 3.45686e-310, 3.45686e-310, 3.45686e-310, 3.45686e-310, 3.45686e-310, 3.45686e-310, 3.45686e-310, 3.45686e-310, 3.45686e-310, 3.45686e-310, 3.45686e-310, 3.45686e-310, 3.45686e-310
coef_x_0_ts, 9.33736, 10.4771, 11.6282, 12.7729, 13.9087, 15.0444, 16.1744, 17.3086, 18.4436, 19.5911, 20.7242, 21.8621, 22.9942, 24.1312, 25.2653, 26.4007, 27.5361, 28.6703, 29.8077, 30.942
coef_x_2_ts, 9.33736, 10.4771, 11.6282, 12.7729, 13.9087, 15.0444, 16.1744, 17.3086, 18.4436, 19.5911, 20.7242, 21.8621, 22.9942, 24.1312, 25.2653, 26.4007, 27.5361, 28.6703, 29.8077, 30.942
cmd_offboard, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
coef_x_1_ts, 9.33736, 10.4771, 11.6282, 12.7729, 13.9087, 15.0444, 16.1744, 17.3086, 18.4436, 19.5911, 20.7242, 21.8621, 22.9942, 24.1312, 25.2653, 26.4007, 27.5361, 28.6703, 29.8077, 30.942
coef_y_2_ts, 9.33736, 10.4771, 11.6282, 12.7729, 13.9087, 15.0444, 16.1744, 17.3086, 18.4436, 19.5911, 20.7242, 21.8621, 22.9942, 24.1312, 25.2653, 26.4007, 27.5361, 28.6703, 29.8077, 30.942
coef_z_2, 2.3349e-310, 2.3349e-310, 2.3349e-310, 2.3349e-310, 2.3349e-310, 2.3349e-310, 2.3349e-310, 2.3349e-310, 2.3349e-310, 2.3349e-310, 2.3349e-310, 2.3349e-310, 2.3349e-310, 2.3349e-310, 2.3349e-310, 2.3349e-310, 2.3349e-310, 2.3349e-310, 2.3349e-310, 2.3349e-310
coef_z_0_ts, 9.33736, 10.4771, 11.6282, 12.7729, 13.9087, 15.0444, 16.1744, 17.3086, 18.4436, 19.5911, 20.7242, 21.8621, 22.9942, 24.1312, 25.2653, 26.4007, 27.5361, 28.6703, 29.8077, 30.942
coef_z_2_ts, 9.33736, 10.4771, 11.6282, 12.7729, 13.9087, 15.0444, 16.1744, 17.3086, 18.4436, 19.5911, 20.7242, 21.8621, 22.9942, 24.1312, 25.2653, 26.4007, 27.5361, 28.6703, 29.8077, 30.942
coef_x_4, -0.00704964, -0.0743692, 0.00667244, -0.0101797, 0.0716482, -0.412579, 0.299626, 0.0151518, -0.00725834, -0.00798367, -0.00448566, -0.00147509, -0.000782028, -0.000363722, -0.000109702, 0.00305463, 0.00413483, 0.0045154, 0.00462925, 0.00466936
coef_x_3, 0.108165, 0.250555, 0.0171447, 0.0464002, -0.30145, 0.891591, -0.913975, -0.0224983, 0.0377207, 0.0315686, 0.0169163, 0.005854, 0.00292698, 0.00133632, 0.000424455, -0.00814568, -0.0110262, -0.0120411, -0.0123447, -0.0124516
coef_z_0, 1.33279, 1.45325, 1.90984, 2.11406, 2.31682, 2.35767, 2.13478, 1.66145, 1.42229, 1.32548, 1.28983, 1.27503, 1.26898, 1.2667, 1.26564, 1.26837, 1.26945, 1.26983, 1.26994, 1.26998
coef_y_3, 0.403133, 0.0718399, -0.0918554, 0.0719398, -0.0132079, -0.490641, 0.422101, -0.21366, -0.142981, -0.0568236, -0.0345498, -0.00913589, -0.00562471, -0.00216008, -0.000804682, -0.00747939, -0.0108007, -0.0119708, -0.0123209, -0.0124442
