parameter_number, 3
data_type_number, 19
land_after_complete, 0
cmd_freq, 15
traj_poly_order, 4
coef_y_1_ts, 9.30937, 10.5325, 11.7523, 12.9692, 14.1884, 15.4139, 16.641, 17.8649, 19.0899, 20.3158, 21.5358, 22.7644, 23.9921, 25.2171, 26.4426, 27.6655, 28.891, 30.1171, 31.3384
coef_z_3, 0.556599, -0.369227, -0.137447, -0.0828965, -0.179994, 0.0160015, -0.0571145, 0.0748487, 0.0161066, 0.011854, -0.000831527, 0.00324694, -0.00113636, -0.00240552, -0.00491731, -0.00563695, -0.00583594, -0.00590014, -0.00591854
coef_z_1, 0, 1.52338, 0.256376, -0.127965, -0.242529, -0.587464, -0.495393, -0.301617, -0.0936381, -0.0377746, -0.00894113, -0.00563026, -0.000168212, 0, 0, 0, 0, 0, 0
coef_x_3_ts, 9.30937, 10.5325, 11.7523, 12.9692, 14.1884, 15.4139, 16.641, 17.8649, 19.0899, 20.3158, 21.5358, 22.7644, 23.9921, 25.2171, 26.4426, 27.6655, 28.891, 30.1171, 31.3384
coef_x_2, 2.33195e-310, 2.33195e-310, 2.33195e-310, 2.33195e-310, 2.33195e-310, 2.33195e-310, 2.33195e-310, 2.33195e-310, 2.33195e-310, 2.33195e-310, 2.33195e-310, 2.33195e-310, 2.33195e-310, 2.33195e-310, 2.33195e-310, 2.33195e-310, 2.33195e-310, 2.33195e-310, 2.33195e-310
coef_x_0_ts, 9.30937, 10.5325, 11.7523, 12.9692, 14.1884, 15.4139, 16.641, 17.8649, 19.0899, 20.3158, 21.5358, 22.7644, 23.9921, 25.2171, 26.4426, 27.6655, 28.891, 30.1171, 31.3384
coef_x_2_ts, 9.30937, 10.5325, 11.7523, 12.9692, 14.1884, 15.4139, 16.641, 17.8649, 19.0899, 20.3158, 21.5358, 22.7644, 23.9921, 25.2171, 26.4426, 27.6655, 28.891, 30.1171, 31.3384
cmd_offboard, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
coef_x_1_ts, 9.30937, 10.5325, 11.7523, 12.9692, 14.1884, 15.4139, 16.641, 17.8649, 19.0899, 20.3158, 21.5358, 22.7644, 23.9921, 25.2171, 26.4426, 27.6655, 28.891, 30.1171, 31.3384
coef_y_2_ts, 9.30937, 10.5325, 11.7523, 12.9692, 14.1884, 15.4139, 16.641, 17.8649, 19.0899, 20.3158, 21.5358, 22.7644, 23.9921, 25.2171, 26.4426, 27.6655, 28.891, 30.1171, 31.3384
coef_z_2, 3.47663e-310, 3.47663e-310, 3.47663e-310, 3.47663e-310, 3.47663e-310, 3.47663e-310, 3.47663e-310, 3.47663e-310, 3.47663e-310, 3.47663e-310, 3.47663e-310, 3.47663e-310, 3.47663e-310, 3.47663e-310, 3.47663e-310, 3.47663e-310, 3.47663e-310, 3.47663e-310, 3.47663e-310
coef_z_0_ts, 9.30937, 10.5325, 11.7523, 12.9692, 14.1884, 15.4139, 16.641, 17.8649, 19.0899, 20.3158, 21.5358, 22.7644, 23.9921, 25.2171, 26.4426, 27.6655, 28.891, 30.1171, 31.3384
coef_z_2_ts, 9.30937, 10.5325, 11.7523, 12.9692, 14.1884, 15.4139, 16.641, 17.8649, 19.0899, 20.3158, 21.5358, 22.7644, 23.9921, 25.2171, 26.4426, 27.6655, 28.891, 30.1171, 31.3384
coef_x_4, 0.0253504, -0.0342504, 0.0368288, -0.080815, -0.0413945, 0.255071, -0.104302, 0.0477104, -0.0260999, 0.0171005, -0.00999964, 0.00635944, -0.00388566, 0.00512587, 0.0120389, 0.0140195, 0.0145672, 0.0147439, 0.0147945
coef_x_3, 0.0992875, 0.160902, -0.085918, 0.0530201, 0.0826318, -0.575005, 0.218442, -0.11906, 0.0556329, -0.0399999, 0.0223053, -0.0145077, 0.00877754, -0.0102517, -0.0240778, -0.028039, -0.0291343, -0.0294877, -0.029589
coef_z_0, 1.33279, 1.53369, 2.30395, 2.5303, 2.40796, 2.21724, 1.87051, 1.54117, 1.35675, 1.29749, 1.27576, 1.26859, 1.26615, 1.26703, 1.26915, 1.26976, 1.26992, 1.26998, 1.26999
coef_y_3, 0.450991, -0.341279, 0.17265, -0.0866934, -0.414206, 0.368024, 0.0645009, -0.0789859, -0.0881875, 0.00595748, -0.0174885, 0.00474078, -0.00489842, -0.00901394, -0.0237231, -0.0279374, -0.0291027, -0.0294787, -0.0295864
